Date,Bywell,Reaverhill,Haydon Bridge
21/09/2002,7.273,3.252,3.448
22/09/2002,5.916,3.252,3.345
23/09/2002,5.703,3.109,3.178
24/09/2002,5.987,4.363,3.08
25/09/2002,6.882,3.7,2.952
26/09/2002,17.435,12.018,2.826
27/09/2002,29.26,12.018,2.703
28/09/2002,13.18,12.018,2.583
29/09/2002,13.18,8.851,2.437
30/09/2002,5.495,2.91,2.295
01/10/2002,5.058,2.852,2.184
02/10/2002,5.058,2.832,2.077
03/10/2002,5.124,2.852,2.024
04/10/2002,5.025,11.711,1.921
05/10/2002,12.592,11.749,1.845
06/10/2002,12.698,11.711,1.87
07/10/2002,12.645,11.787,1.746
08/10/2002,11.864,4.483,1.557
09/10/2002,5.091,3.029,1.603
10/10/2002,5.599,4.152,1.489
11/10/2002,6.023,11.673,1.627
12/10/2002,22.666,27.488,25.635
13/10/2002,51.109,27.834,23.127
14/10/2002,33.936,27.891,10.457
15/10/2002,32.539,20.467,10.762
16/10/2002,20.029,11.711,7.201
17/10/2002,17.435,9.565,7.201
18/10/2002,15.143,10.485,5.342
19/10/2002,15.435,14.78,4.88
20/10/2002,17.749,14.695,3.909
21/10/2002,328.759,145.118,155.018
22/10/2002,770.521,366.957,362.264
23/10/2002,301.516,153.108,85.953
24/10/2002,84.024,32.509,33.838
25/10/2002,186.156,102.259,77.869
26/10/2002,206.256,80.096,115.043
27/10/2002,388.166,176.203,194.986
28/10/2002,213.127,91.976,52.068
29/10/2002,83.038,37.398,38.725
30/10/2002,81.502,36.21,31.255
31/10/2002,51,28.941,15.564
01/11/2002,43.462,66.794,21.44
02/11/2002,237.542,108.922,126.47
03/11/2002,355.33,216.587,93.338
04/11/2002,102.643,49.133,26.889
05/11/2002,51.986,30.068,16.847
06/11/2002,198.886,81.828,119.328
07/11/2002,115.242,52.912,34.722
08/11/2002,244.732,91.976,140.819
09/11/2002,220.588,80.001,76.555
10/11/2002,75.771,44.04,24.225
11/11/2002,68.466,40.931,22.498
12/11/2002,169.166,76.78,78.71
13/11/2002,172.415,74.267,59.816
14/11/2002,431.257,177.882,254.926
15/11/2002,398.785,156.124,187.412
16/11/2002,118.594,56.988,35.28
17/11/2002,74.97,42.049,20.071
18/11/2002,50.456,17.031,16.693
19/11/2002,33.146,24.258,12.949
20/11/2002,40.215,30.248,26.987
21/11/2002,65.95,53.384,26.113
22/11/2002,146.834,85.345,41.599
23/11/2002,71.031,40.171,17.079
24/11/2002,47.573,29.472,12.024
25/11/2002,39.927,25.905,9.629
26/11/2002,35.907,24.474,8.724
27/11/2002,34.646,25.075,8.946
28/11/2002,71.55,36.67,44.578
29/11/2002,55.117,32.137,15.416
30/11/2002,40.215,25.793,10.701
01/12/2002,87.161,54.573,30.626
02/12/2002,207.341,73.714,144.236
03/12/2002,113.915,50.968,44.831
04/12/2002,117.247,63.586,45.466
05/12/2002,106.12,44.256,28.98
06/12/2002,37.563,17.352,13.152
07/12/2002,50.565,24.965,17.001
08/12/2002,50.782,24.801,17.469
09/12/2002,46.112,20.616,14.761
10/12/2002,29.753,12.882,10.158
11/12/2002,23.242,10.305,8.451
12/12/2002,19.495,8.521,7.251
13/12/2002,17,7.627,6.566
14/12/2002,17.876,7.783,8.78
15/12/2002,33.76,12.29,33.619
16/12/2002,142.343,57.477,57.715
17/12/2002,102.643,37.998,34.945
18/12/2002,41.577,17.122,14.617
19/12/2002,26.316,10.594,9.98
20/12/2002,20.029,8.718,8.236
21/12/2002,17.876,7.534,7.251
22/12/2002,235.224,153.5,55.84
23/12/2002,116.242,58.05,30.107
24/12/2002,133.04,57.558,60.785
25/12/2002,121.312,43.681,60.57
26/12/2002,61.424,39.418,23.036
27/12/2002,206.256,89.941,73.02
28/12/2002,167.623,63.5,48.864
29/12/2002,72.332,28.297,72.09
30/12/2002,202.861,61.039,109.158
31/12/2002,137.742,45.27,46.56
01/01/2003,183.806,84.263,61.001
02/01/2003,288.601,99.268,126.027
03/01/2003,242.547,74.175,83.715
04/01/2003,82.338,36.08,26.017
05/01/2003,56.834,26.578,17.079
06/01/2003,45.185,23.136,13.84
07/01/2003,39.257,20.717,11.195
08/01/2003,34.646,20.021,9.745
09/01/2003,52.428,35.494,12.089
10/01/2003,60.229,37.398,12.154
11/01/2003,44.879,25.849,9.862
12/01/2003,78.609,52.521,125.733
13/01/2003,237.542,68.117,149.427
14/01/2003,196.912,59.204,121.931
15/01/2003,134.658,47.555,65.832
16/01/2003,81.919,32.883,27.775
17/01/2003,120.459,56.42,62.303
18/01/2003,114.412,51.664,36.982
19/01/2003,121.997,55.372,50.268
20/01/2003,184.685,119.816,53.506
21/01/2003,185.861,106.057,38.725
22/01/2003,121.312,79.142,51.307
23/01/2003,169.588,105.183,47.569
24/01/2003,76.981,55.613,17.863
25/01/2003,327.204,148.187,185.148
26/01/2003,166.087,84.067,38.725
27/01/2003,108.687,64.445,49.798
28/01/2003,141.047,65.571,59.112
29/01/2003,119.61,50.429,40.992
30/01/2003,59.282,31.399,17.784
31/01/2003,42.464,25.405,11.702
01/02/2003,34.825,20.666,10.217
02/02/2003,84.024,60.787,16.77
03/02/2003,84.165,52.364,16.464
04/02/2003,45.39,27.088,12.35
05/02/2003,35.907,21.833,9.98
06/02/2003,35.094,22.506,23.308
07/02/2003,125.971,37.398,73.371
08/02/2003,96.02,30.791,46.105
09/02/2003,111.448,37.865,73.254
10/02/2003,80.255,34.464,28.174
11/02/2003,59.047,34.977,18.747
12/02/2003,49.271,26.409,14.403
13/02/2003,37.007,21.628,10.701
14/02/2003,33.584,19.922,9.687
15/02/2003,28.772,18.284,8.076
16/02/2003,26.549,17.536,7.555
17/02/2003,25.32,17.306,6.566
18/02/2003,23.242,16.532,5.961
19/02/2003,23.9,16.803,6.236
20/02/2003,22.451,16.13,5.647
21/02/2003,22.026,15.953,5.172
22/02/2003,22.096,16.264,5.299
23/02/2003,22.238,16.353,5.129
24/02/2003,22.881,16.353,5.915
25/02/2003,22.666,16.219,5.647
26/02/2003,22.167,16.13,5.472
27/02/2003,21.257,15.732,4.963
28/02/2003,20.638,16.443,4.718
01/03/2003,26.939,17.306,9.115
02/03/2003,46.631,26.521,22.766
03/03/2003,39.067,21.271,11.959
04/03/2003,26.705,20.119,7.201
05/03/2003,39.067,26.409,12.548
06/03/2003,37.192,21.628,9.399
07/03/2003,25.093,17.076,6.855
08/03/2003,42.563,28.239,17.312
09/03/2003,143.087,38.133,117.463
10/03/2003,109.333,49.894,60.57
11/03/2003,97.235,35.884,58.412
12/03/2003,75.236,43.896,36.183
13/03/2003,45.493,20.616,14.546
14/03/2003,30.583,11.071,9.98
15/03/2003,19.628,8.951,8.023
16/03/2003,15.968,6.988,6.758
17/03/2003,14.06,15.732,6.006
18/03/2003,21.326,15.776,5.472
19/03/2003,20.843,15.514,5.129
20/03/2003,20.298,15.166,4.799
21/03/2003,18.904,6.988,4.637
22/03/2003,10.237,4.751,4.44
23/03/2003,9.584,4.292,4.17
24/03/2003,8.997,14.189,3.946
25/03/2003,17.498,14.315,3.728
26/03/2003,17.435,14.231,3.587
27/03/2003,17.31,14.189,3.517
28/03/2003,17.062,14.106,3.345
29/03/2003,15.671,12.842,3.245
30/03/2003,15.494,11.635,3.113
31/03/2003,7.514,3.398,2.952
01/04/2003,13.397,7.534,11.384
02/04/2003,18.904,7.815,10.039
03/04/2003,12.858,5.311,5.342
04/04/2003,9.63,4.221,4.02
05/04/2003,8.733,3.877,3.552
06/04/2003,8.091,3.788,3.178
07/04/2003,7.799,3.504,3.048
08/04/2003,7.473,3.398,2.889
09/04/2003,7.313,3.398,2.734
10/04/2003,7.155,3.211,2.643
11/04/2003,6.959,3.19,2.553
12/04/2003,6.389,3.335,2.437
13/04/2003,6.278,3.129,2.38
14/04/2003,6.168,3.089,2.295
15/04/2003,6.205,3.069,2.239
16/04/2003,5.951,3.009,2.13
17/04/2003,6.576,4.105,2.024
18/04/2003,6.539,4.059,1.946
19/04/2003,6.426,4.082,1.845
20/04/2003,6.426,4.128,1.845
21/04/2003,6.843,4.152,1.921
22/04/2003,7.799,5.337,1.998
23/04/2003,7.882,5.363,1.921
24/04/2003,7.676,5.337,1.795
25/04/2003,6.426,4.459,1.972
26/04/2003,8.302,5.181,2.524
27/04/2003,8.821,5.104,2.524
28/04/2003,9.492,10.233,2.857
29/04/2003,18.13,13.406,5.385
30/04/2003,25.396,15.997,10.217
01/05/2003,46.839,37.598,16.237
02/05/2003,49.593,37.998,12.35
03/05/2003,50.782,34.784,15.936
04/05/2003,71.42,44.472,32.534
05/05/2003,50.782,25.571,26.889
06/05/2003,39.735,17.861,13.357
07/05/2003,21.188,11.979,7.151
08/05/2003,16.208,9.634,5.428
09/05/2003,12.751,7.381,4.208
10/05/2003,10.62,6.577,3.728
11/05/2003,10.668,6.263,3.517
12/05/2003,10.001,8.521,5.046
13/05/2003,12.751,7.534,10.701
14/05/2003,20.366,5.737,13.563
15/05/2003,14.97,5.469,7.101
16/05/2003,11.308,11.559,14.261
17/05/2003,42.365,37,43.324
18/05/2003,161.932,54.892,110.826
19/05/2003,96.475,35.884,37.559
20/05/2003,44.675,28.297,18.342
21/05/2003,32.452,22.35,10.947
22/05/2003,37.843,15.296,22.766
23/05/2003,37.563,22.298,17.39
24/05/2003,72.462,34.848,41.113
25/05/2003,40.312,18.521,15.787
26/05/2003,22.167,18.521,8.835
27/05/2003,23.753,18.049,6.329
28/05/2003,21.118,15.864,5.129
29/05/2003,18.969,14.823,4.479
30/05/2003,20.57,19.873,5.472
31/05/2003,24.717,19.628,5.214
01/06/2003,19.297,14.78,4.17
02/06/2003,16.693,13.774,3.448
03/06/2003,15.73,13.284,3.048
04/06/2003,15.143,13.082,2.795
05/06/2003,14.854,12.922,2.613
06/06/2003,14.625,12.922,2.524
07/06/2003,14.172,12.723,2.351
08/06/2003,17.31,19.677,3.345
09/06/2003,34.29,33.259,9.171
10/06/2003,18.322,9.461,4.718
11/06/2003,11.711,10.305,4.558
12/06/2003,18.579,16.488,3.946
13/06/2003,16.571,14.147,2.826
14/06/2003,15.201,13.324,2.351
15/06/2003,14.682,12.882,2.103
16/06/2003,13.782,12.643,1.895
17/06/2003,12.751,4.751,1.921
18/06/2003,5.844,3.273,1.998
19/06/2003,5.461,3.009,1.845
20/06/2003,6.843,3.19,4.323
21/06/2003,6.882,2.68,2.984
22/06/2003,5.703,2.871,2.13
23/06/2003,5.916,2.813,3.211
24/06/2003,13.616,12.057,2.437
25/06/2003,13.782,12.057,1.82
26/06/2003,13.671,11.902,1.58
27/06/2003,13.343,8.718,1.795
28/06/2003,8.909,6.929,1.895
29/06/2003,9.768,8.39,1.795
30/06/2003,8.777,5.764,1.895
01/07/2003,33.672,27.374,19.652
02/07/2003,49.7,30.609,19.32
03/07/2003,27.411,17.675,7.101
04/07/2003,25.854,15.166,4.799
05/07/2003,17,10.96,3.482
06/07/2003,8.69,5.656,2.826
07/07/2003,8.217,12.723,2.643
08/07/2003,13.616,12.882,2.13
09/07/2003,13.397,12.802,2.024
10/07/2003,13.289,12.643,1.895
11/07/2003,12.858,6.319,1.746
12/07/2003,6.059,4.653,1.77
13/07/2003,5.987,4.411,1.722
14/07/2003,5.668,4.292,1.467
15/07/2003,5.257,4.459,1.315
16/07/2003,11.711,12.173,1.172
17/07/2003,12.07,12.173,1.253
18/07/2003,12.173,12.329,1.336
19/07/2003,12.07,8.818,1.294
20/07/2003,6.205,4.628,2.323
21/07/2003,6.278,4.727,1.998
22/07/2003,6.426,4.702,2.553
23/07/2003,6.315,4.507,1.82
24/07/2003,5.668,4.411,1.534
25/07/2003,6.501,17.214,8.182
26/07/2003,22.38,18.378,7.606
27/07/2003,19.628,18.049,4.17
28/07/2003,18.45,9.358,2.643
29/07/2003,6.576,4.926,4.095
30/07/2003,19.895,7.442,16.693
31/07/2003,17.124,7.198,7.918
01/08/2003,9.907,5.71,5.647
02/08/2003,10.427,6.178,5.256
03/08/2003,8.603,5.311,2.826
04/08/2003,6.843,4.579,2.024
05/08/2003,5.738,4.268,1.674
06/08/2003,16.754,17.306,1.467
07/08/2003,16.693,18.237,1.315
08/08/2003,16.329,11.483,1.253
09/08/2003,5.19,4.059,1.212
10/08/2003,5.157,4.082,1.152
11/08/2003,5.224,4.245,1.212
12/08/2003,5.359,4.292,1.253
13/08/2003,5.427,4.339,1.212
14/08/2003,5.091,15.953,1.094
15/08/2003,16.148,17.122,1.018
16/08/2003,16.208,17.214,0.982
17/08/2003,14.739,7.048,0.946
18/08/2003,5.325,4.628,0.928
19/08/2003,5.124,4.579,0.928
20/08/2003,5.025,4.483,0.876
21/08/2003,4.992,4.851,1.094
22/08/2003,7.076,7.048,2.524
23/08/2003,7.155,5.71,2.05
24/08/2003,5.325,4.826,1.294
25/08/2003,5.53,4.628,1.094
26/08/2003,5.461,4.604,1.018
27/08/2003,4.453,4.555,1.018
28/08/2003,5.325,4.677,1
29/08/2003,5.634,5.053,0.982
30/08/2003,5.393,4.604,0.964
31/08/2003,4.24,4.507,0.91
01/09/2003,4.24,4.507,0.876
02/09/2003,4.734,4.483,0.842
03/09/2003,5.058,4.483,0.825
04/09/2003,5.058,4.555,0.809
05/09/2003,4.992,4.555,0.792
06/09/2003,4.061,4.653,0.792
07/09/2003,4.24,4.653,0.842
08/09/2003,4.3,4.604,0.893
09/09/2003,4.21,4.604,0.842
10/09/2003,5.157,4.531,0.893
11/09/2003,5.157,4.677,0.91
12/09/2003,15.968,18.19,0.876
13/09/2003,15.968,13.446,0.893
14/09/2003,11.458,12.842,0.792
15/09/2003,11.358,12.802,0.729
16/09/2003,11.06,5.285,0.713
17/09/2003,4.032,4.677,0.744
18/09/2003,4.862,4.901,0.667
19/09/2003,4.895,4.677,0.698
20/09/2003,5.951,5.027,1.489
21/09/2003,12.804,5.027,10.579
22/09/2003,59.165,12.251,52.641
23/09/2003,49.7,12.29,24.225
24/09/2003,15.435,7.018,6.19
25/09/2003,9.584,5.522,3.657
26/09/2003,7.473,5.495,2.553
27/09/2003,7.636,5.39,2.889
28/09/2003,7.313,5.259,2.408
29/09/2003,6.843,5.13,1.998
30/09/2003,6.501,15.037,2.212
01/10/2003,19.363,18.237,3.414
02/10/2003,17.939,17.629,2.323
03/10/2003,17.435,17.444,1.746
04/10/2003,17.248,17.722,1.489
05/10/2003,17.124,15.953,1.379
06/10/2003,6.501,5.602,1.603
07/10/2003,7.273,5.873,3.517
08/10/2003,8.387,5.442,3.482
09/10/2003,7.717,5.629,37.559
10/10/2003,42.266,13.487,38.257
11/10/2003,22.881,8.132,10.217
12/10/2003,12.277,6.491,5.046
13/10/2003,8.821,5.928,3.657
14/10/2003,7.194,5.818,2.826
15/10/2003,6.539,5.602,2.323
16/10/2003,16.268,18.002,1.946
17/10/2003,17.124,18.096,1.746
18/10/2003,16.268,12.329,1.603
19/10/2003,11.559,12.329,1.489
20/10/2003,11.711,12.251,1.444
21/10/2003,12.225,12.251,1.444
22/10/2003,12.965,12.486,1.65
23/10/2003,14.341,12.962,3.983
24/10/2003,19.628,13.002,3.983
25/10/2003,13.782,12.643,2.92
26/10/2003,14.912,12.407,4.921
27/10/2003,14.912,12.368,4.246
28/10/2003,13.893,12.329,4.132
29/10/2003,24.418,12.446,13.425
30/10/2003,26.162,12.604,9.284
31/10/2003,16.088,12.643,4.921
01/11/2003,15.553,13.446,4.597
02/11/2003,35.907,18.998,29.694
03/11/2003,65.701,19.047,50.834
04/11/2003,45.185,12.407,28.174
05/11/2003,21.049,15.645,9.862
06/11/2003,23.17,19.677,6.376
07/11/2003,22.026,31.706,4.758
08/11/2003,32.798,33.701,3.946
09/11/2003,32.972,33.764,3.345
10/11/2003,32.452,21.73,3.08
11/11/2003,18.45,18.237,2.734
12/11/2003,18.839,18.568,2.524
13/11/2003,26.939,22.506,8.076
14/11/2003,44.167,40.033,17.234
15/11/2003,52.538,39.828,13.98
16/11/2003,47.048,35.949,10.158
17/11/2003,38.783,23.136,6.006
18/11/2003,37.099,12.564,29.9
19/11/2003,65.081,30.308,38.14
20/11/2003,76.846,22.35,55.644
21/11/2003,71.68,21.577,35.056
22/11/2003,25.018,10.377,12.089
23/11/2003,16.088,7.018,8.076
24/11/2003,12.277,5.575,6.283
25/11/2003,10.189,7.627,12.548
26/11/2003,34.735,12.486,27.183
27/11/2003,87.883,20.367,68.419
28/11/2003,68.212,16.308,38.725
29/11/2003,61.785,9.949,57.616
30/11/2003,67.076,18.284,46.196
01/12/2003,66.199,28.472,70.704
02/12/2003,135.742,38.133,76.199
03/12/2003,71.81,26.072,29.592
04/12/2003,35.998,15.601,15.712
05/12/2003,23.9,10.667,11.133
06/12/2003,17.939,8.228,8.724
07/12/2003,15.085,7.048,7.504
08/12/2003,13.018,6.011,6.423
09/12/2003,10.912,5.104,5.472
10/12/2003,9.814,4.876,5.214
11/12/2003,23.098,13.774,20.324
12/12/2003,30.25,13.898,17.001
13/12/2003,130.72,41.908,83.467
14/12/2003,84.874,23.347,56.725
15/12/2003,43.562,14.526,21.79
16/12/2003,25.244,9.222,11.959
17/12/2003,18.194,7.259,9.171
18/12/2003,16.268,6.959,8.505
19/12/2003,13.671,6.039,7.002
20/12/2003,35.816,56.825,28.575
21/12/2003,154.448,100.118,32.212
22/12/2003,82.059,40.723,18.022
23/12/2003,187.336,43.039,163.651
24/12/2003,157.014,43.181,76.674
25/12/2003,98.919,31.583,70.934
26/12/2003,321.985,98.421,232.267
27/12/2003,317.953,98.95,161.843
28/12/2003,69.871,24.855,32.534
29/12/2003,37.749,14.023,17.705
30/12/2003,24.642,9.773,12.024
31/12/2003,17.186,8.685,10.158
01/01/2004,55.117,26.578,44.578
02/01/2004,72.855,30.068,44.2
03/01/2004,43.061,20.268,17.39
04/01/2004,41.381,21.526,18.423
05/01/2004,46.112,25.905,21.267
06/01/2004,88.752,37.331,49.517
07/01/2004,68.085,28.53,24.597
08/01/2004,77.386,42.19,65.386
09/01/2004,122.683,59.619,64.499
10/01/2004,93.764,29.889,41.966
11/01/2004,131.076,59.785,78.47
12/01/2004,116.577,54.972,43.573
13/01/2004,149.107,62.306,72.904
14/01/2004,105.007,43.181,38.725
15/01/2004,52.538,21.679,21.44
16/01/2004,126.494,67.851,43.823
17/01/2004,124.408,57.722,38.608
18/01/2004,56.949,42.401,88.723
19/01/2004,187.041,62.306,111.944
20/01/2004,100.152,36.67,56.036
21/01/2004,85.016,28.999,46.287
22/01/2004,51.766,20.367,22.409
23/01/2004,38.688,16.488,17.863
24/01/2004,48.95,18.807,28.676
25/01/2004,38.311,15.645,16.693
26/01/2004,28.448,11.597,12.285
27/01/2004,25.396,11.902,10.823
28/01/2004,22.737,10.594,9.456
29/01/2004,20.775,11.826,8.289
30/01/2004,55.458,51.586,40.509
31/01/2004,989.102,349.51,527.021
01/02/2004,837.347,251.918,345.982
02/02/2004,611.661,259.425,303.784
03/02/2004,541.311,297.819,273.947
04/02/2004,449.885,221.856,132.13
05/02/2004,319.486,164.529,128.394
06/02/2004,190.304,132.177,39.791
07/02/2004,124.581,80.192,25.539
08/02/2004,83.46,51.354,25.635
09/02/2004,70.643,41.279,21.527
10/02/2004,141.972,32.946,94.116
11/02/2004,123.716,32.075,59.413
12/02/2004,54.101,27.891,20.494
13/02/2004,42.962,25.96,14.403
14/02/2004,41.088,25.516,13.22
15/02/2004,39.352,24.801,12.681
16/02/2004,36.363,24.042,10.885
17/02/2004,50.24,29.058,18.828
18/02/2004,49.057,28.414,16.464
19/02/2004,37.099,25.13,11.071
20/02/2004,33.146,23.347,9.571
21/02/2004,27.728,9.984,8.724
22/02/2004,16.148,6.84,7.606
23/02/2004,14.172,6.15,6.758
24/02/2004,17,6.491,15.123
25/02/2004,21.955,7.168,13.98
26/02/2004,15.26,5.791,8.397
27/02/2004,13.782,6.929,7.402
28/02/2004,14.116,7.721,6.283
29/02/2004,13.782,6.723,5.915
01/03/2004,16.632,16.803,5.78
02/03/2004,34.201,17.908,6.098
03/03/2004,26.627,26.691,7.002
04/03/2004,53.094,35.559,19.155
05/03/2004,55.004,33.701,19.903
06/03/2004,52.207,42.684,11.009
07/03/2004,30.25,18.663,9.804
08/03/2004,29.26,18.902,10.518
09/03/2004,23.534,13.446,8.505
10/03/2004,17.186,9.879,7.002
11/03/2004,14.97,8.619,6.19
12/03/2004,14.06,8.132,5.736
13/03/2004,12.122,7.381,5.214
14/03/2004,11.01,8.718,21.878
15/03/2004,37.936,38.334,23.581
16/03/2004,75.503,48.605,30.731
17/03/2004,44.167,28.355,17.943
18/03/2004,33.584,21.936,11.009
19/03/2004,118.763,69.005,60.57
20/03/2004,330.707,208.041,102.056
21/03/2004,271.692,146.521,59.413
22/03/2004,82.618,34.081,47.109
23/03/2004,56.488,33.574,21.878
24/03/2004,47.048,29.531,15.638
25/03/2004,40.99,31.522,13.017
26/03/2004,46.423,32.075,13.494
27/03/2004,40.893,29.058,11.384
28/03/2004,35.816,25.905,9.456
29/03/2004,33.672,24.91,9.058
30/03/2004,26.627,18.143,7.606
31/03/2004,23.461,17.398,6.613
01/04/2004,22.594,17.076,5.915
02/04/2004,24.792,18.902,10.457
03/04/2004,29.178,19.873,10.64
04/04/2004,25.018,12.446,13.632
05/04/2004,27.808,19.191,24.411
06/04/2004,45.699,30.068,26.113
07/04/2004,52.096,30.73,21.702
08/04/2004,35.998,23.188,11.574
09/04/2004,24.418,9.808,8.891
10/04/2004,15.612,7.198,7.606
11/04/2004,14.97,6.664,7.453
12/04/2004,13.126,6.122,6.471
13/04/2004,11.813,5.575,5.691
14/04/2004,10.814,5.053,5.214
15/04/2004,10.284,5.053,4.88
16/04/2004,11.458,5.39,5.559
17/04/2004,11.813,5.495,5.428
18/04/2004,14.739,13.569,14.191
19/04/2004,268.511,149.733,90.762
20/04/2004,110.47,45.27,30.314
21/04/2004,33.584,16.94,11.195
22/04/2004,25.093,16.264,8.505
23/04/2004,22.096,12.882,7.555
24/04/2004,15.143,8.455,6.006
25/04/2004,12.645,7.078,5.342
26/04/2004,11.258,16.219,4.799
27/04/2004,19.561,16.219,4.362
28/04/2004,21.396,21.987,5.825
29/04/2004,24.344,21.221,5.825
30/04/2004,23.9,17.815,6.904
01/05/2004,21.885,16.985,5.915
02/05/2004,17,7.259,4.88
03/05/2004,9.768,6.122,4.095
04/05/2004,23.242,12.018,20.664
05/05/2004,28.207,12.057,17.863
06/05/2004,17.435,9.461,8.505
07/05/2004,14.739,8.718,6.471
08/05/2004,13.727,8.164,7.301
09/05/2004,16.028,8.164,7.251
10/05/2004,15.027,7.689,6.953
11/05/2004,22.953,21.475,5.515
12/05/2004,13.018,8.1,4.758
13/05/2004,9.676,5.155,4.17
14/05/2004,8.302,4.316,3.657
15/05/2004,8.43,5.337,3.312
16/05/2004,8.133,5.13,2.984
17/05/2004,7.758,4.951,2.764
18/05/2004,7.433,4.801,2.553
19/05/2004,7.037,4.751,2.38
20/05/2004,7.717,4.653,2.323
21/05/2004,7.514,5.233,2.267
22/05/2004,6.539,5.311,2.212
23/05/2004,7.393,5.259,2.103
24/05/2004,6.998,5.078,1.946
25/05/2004,7.273,4.977,1.845
26/05/2004,7.273,4.951,1.82
27/05/2004,7.841,5.737,1.77
28/05/2004,7.799,5.764,1.698
29/05/2004,8.217,6.094,1.77
30/05/2004,8.646,6.405,2.239
31/05/2004,9.538,6.066,6.283
01/06/2004,9.954,6.319,3.178
02/06/2004,9.176,6.039,3.764
03/06/2004,9.722,6.348,3.379
04/06/2004,11.408,5.983,5.78
05/06/2004,8.43,4.483,3.764
06/06/2004,5.987,3.419,2.466
07/06/2004,5.393,4.268,2.157
08/06/2004,6.805,5.791,1.746
09/06/2004,7.554,5.683,1.58
10/06/2004,6.168,4.268,1.489
11/06/2004,6.132,4.677,1.444
12/06/2004,6.315,5.683,1.444
13/06/2004,5.951,5.311,1.444
14/06/2004,6.728,5.053,1.357
15/06/2004,6.501,5.053,1.253
16/06/2004,6.352,4.851,1.192
17/06/2004,6.278,4.876,1.401
18/06/2004,8.733,6.039,3.764
19/06/2004,13.018,6.234,6.329
20/06/2004,13.343,6.291,6.566
21/06/2004,18.45,6.752,11.83
22/06/2004,12.858,7.783,5.603
23/06/2004,63.117,43.681,23.764
24/06/2004,100.772,50.891,54.377
25/06/2004,113.09,50.123,51.687
26/06/2004,32.539,14.866,10.579
27/06/2004,27.174,21.679,6.518
28/06/2004,20.843,13.324,5.603
29/06/2004,13.126,7.752,4.246
30/06/2004,8.953,5.207,3.657
01/07/2004,28.368,8.751,18.828
02/07/2004,24.27,6.87,12.35
03/07/2004,104.058,66.97,62.63
04/07/2004,127.369,69.452,53.989
05/07/2004,102.487,67.234,37.328
06/07/2004,55.117,44.256,12.024
07/07/2004,29.178,16.219,6.613
08/07/2004,15.318,7.381,8.182
09/07/2004,11.208,5.791,4.718
10/07/2004,9.176,5.846,4.44
11/07/2004,9.266,13.939,4.558
12/07/2004,17.498,14.866,3.764
13/07/2004,17.062,14.695,3.414
14/07/2004,16.571,14.315,3.048
15/07/2004,13.893,9.222,3.113
16/07/2004,6.539,3.211,2.764
17/07/2004,7.037,5.259,3.211
18/07/2004,12.07,5.285,8.076
19/07/2004,9.086,4.977,3.983
20/07/2004,14.341,13.61,4.44
21/07/2004,16.816,13.774,4.401
22/07/2004,15.318,13.733,2.734
23/07/2004,14.511,13.61,3.245
24/07/2004,8.302,5.002,3.016
25/07/2004,38.499,5.181,37.443
26/07/2004,36.18,6.234,18.262
27/07/2004,12.122,5.337,5.515
28/07/2004,8.603,13.203,3.345
29/07/2004,16.088,13.528,2.524
30/07/2004,15.849,13.981,3.448
31/07/2004,16.268,13.981,3.048
01/08/2004,13.126,6.929,2.184
02/08/2004,6.998,8.004,1.845
03/08/2004,16.389,16.578,2.38
04/08/2004,49.057,26.521,33.291
05/08/2004,42.663,23.03,12.482
06/08/2004,32.108,10.74,28.98
07/08/2004,17.686,6.577,7.709
08/08/2004,9.131,4.152,4.323
09/08/2004,251.172,54.255,300.998
10/08/2004,642.864,149.345,508.403
11/08/2004,466.816,175.088,330.022
12/08/2004,374.779,200.549,116.464
13/08/2004,362.64,170.524,126.47
14/08/2004,164.557,63.329,47.845
15/08/2004,69.358,33.637,20.239
16/08/2004,48.1,26.861,13.357
17/08/2004,41.871,44.761,12.548
18/08/2004,133.938,111.039,105.445
19/08/2004,229.968,113.175,143.145
20/08/2004,318.719,101.614,204.134
21/08/2004,122.683,55.774,35.843
22/08/2004,44.066,24.042,16.237
23/08/2004,38.311,24.042,10.823
24/08/2004,64.464,27.661,69.672
25/08/2004,110.958,28.239,66.279
26/08/2004,51.547,23.934,17.157
27/08/2004,56.949,28.706,25.826
28/08/2004,47.783,25.46,15.05
29/08/2004,33.76,22.142,8.835
30/08/2004,44.981,23.454,21.007
31/08/2004,35.094,22.61,10.039
01/09/2004,30.25,21.884,6.904
02/09/2004,26.549,20.867,5.78
03/09/2004,25.624,20.318,5.129
04/09/2004,23.827,19.873,4.597
05/09/2004,23.242,19.579,4.208
06/09/2004,23.025,19.775,3.946
07/09/2004,20.434,14.231,3.764
08/09/2004,17.623,13.981,3.552
09/09/2004,16.939,13.857,3.278
10/09/2004,16.754,14.147,3.178
11/09/2004,17.248,14.147,3.278
12/09/2004,23.534,14.738,10.098
13/09/2004,75.637,50.123,28.676
14/09/2004,59.992,38.604,24.04
15/09/2004,61.064,34.528,26.017
16/09/2004,31.087,14.315,10.337
17/09/2004,43.663,32.758,11.959
18/09/2004,45.493,25.35,26.987
19/09/2004,44.879,20.817,17.157
20/09/2004,143.273,37.731,97.391
21/09/2004,121.654,24.583,61.109
22/09/2004,58.46,14.951,44.704
23/09/2004,48.95,8.685,37.559
24/09/2004,36.18,7.596,19.403
25/09/2004,19.895,5.522,10.701
